gene_id,yH1053.Scer.noPi.0m.rep1,yH1053.Scer.noPi.0m.rep2,yH1053.Scer.noPi.15m.rep1,yH1053.Scer.noPi.15m.rep2,yH1053.Scer.noPi.30m.rep1,yH1053.Scer.noPi.30m.rep2,yH1053.Scer.noPi.45m.rep1,yH1053.Scer.noPi.45m.rep2,yH1053.Scer.noPi.60m.rep1,yH1053.Scer.noPi.60m.rep2,yH1053.Scer.noPi.90m.rep1,yH1053.Scer.noPi.90m.rep2,yH1053.Scer.noPi.120m.rep1,yH1053.Scer.noPi.120m.rep2,yH1053.Scer.noPi.180m.rep1,yH1053.Scer.noPi.180m.rep2,yH1053.Scer.noPi.240m.rep1,yH1053.Scer.noPi.240m.rep2,yH1053.Scer.noPi.360m.rep1,yH1053.Scer.noPi.360m.rep2,yH1053.Scer.noPi.480m.rep1,yH1053.Scer.noPi.480m.rep2,yH1053.Scer.mock.30m.rep1,yH1053.Scer.mock.30m.rep2,yH1053.Scer.mock.60m.rep1,yH1053.Scer.mock.60m.rep2
YBR216C,9.436981307263189,9.288768522624443,10.100427802170179,10.050777531933802,9.990473826220102,10.058216014610567,10.019384578796837,10.162065729680554,9.940756517824498,9.914719056167554,9.950795221330374,9.76256650586774,9.764859305512418,9.745173515249721,9.860573472284532,9.849542220308063,9.758234472585825,9.934943501697024,10.01185035083626,10.100311574716939,9.959046811219165,10.063361506103378,9.474091204214522,9.694545347197138,9.329431110233617,9.59218214024029
YBR217W,7.4278376515373585,7.410565684202728,7.759370925669187,7.345891852272534,7.634453890736205,7.456247773405437,7.249674510481453,7.492206038770405,7.409563237203242,7.4493271139845225,7.808941165682991,7.693676432632769,7.464579156021246,7.588722054470989,7.7067738641630426,7.612381370286539,7.78060698104673,7.718935915442489,8.262168589350988,8.100817152814564,8.488659724193251,8.560827224291055,7.188783128525166,7.291345399854892,7.097992124016721,7.214649072889987
YBR218C,12.752735367337989,12.777802828881766,12.772510771281713,12.755250140679077,11.903912352783024,12.394653822387912,12.21715391496459,12.343826606969808,12.04237800410621,12.166311215944226,12.108675716129095,12.072622787574133,12.256607874595682,12.305046868395952,12.294146056160615,12.551174879051143,12.592535211913411,12.626818733525441,12.510516539097896,12.470548680018,11.785167759141952,11.896746942778423,12.056913806608241,12.166702877811439,12.181192293903038,12.306077868181795
YBR219C,-1.390840527992135,-1.3944625331178688,-0.8956908881300916,-1.3920925501851755,-1.391320592809979,-1.3928983803203197,-1.388734225232928,-1.390077490242604,-1.395542915283001,-1.3949851925273604,-1.3962315083622714,-1.3990059496971823,-1.386354747979638,-1.394380690874881,-1.3930791661659558,-1.401237487226038,-1.390557367803826,-1.391832264204717,-1.2395282092089948,-1.3832497123015297,-1.3937507060403882,-1.3190572938125176,-1.4050079831190796,-1.3902104579423535,-1.3891051581178817,-1.3914304467652288
YBR220C,10.408930323425931,10.49849132832314,9.605693387335917,9.684300110111765,9.988223856451816,9.822762161444231,9.808038410204352,9.807226480782163,9.990349560735062,9.915053885523806,9.916279427131904,10.014766950837187,10.017298794561619,9.923704671244005,9.951947971821602,10.052769453255731,9.55206578213786,9.695294668888122,8.94020324595644,9.09216249614193,8.73483084312771,8.697841777638258,10.12029944129027,10.09567300793808,10.34461604726521,10.326849687081081
YBR221C,12.923345463387856,13.038828716051045,13.116065861687444,13.058298884506906,12.789096568741002,13.213326613992887,13.228201952678397,13.491864066213147,12.998276218526224,13.144724922180632,12.913719283208948,12.961351686256227,12.589110029910184,12.852776417189302,12.383530797982859,12.637131141983883,12.458376711591315,12.531569873234707,12.249777996315332,12.243517974243625,11.986123188107346,12.357741272024889,13.118299692719546,13.122166799346267,12.900485107152738,13.16743694017446
YBR222C,10.762609404222262,10.931585755609646,10.406247719800897,10.838417829137711,10.49729891471836,11.21244959897513,11.419453254846964,11.616306065509043,11.097242425335356,11.292340716757204,10.800508011027986,11.073516496469047,11.076234332665338,11.228270105087091,10.779674041630571,10.991085111003747,11.145824378133979,11.194410328588935,11.979446280636713,12.013376148206428,12.207238765884952,12.347882063160343,10.939278888351792,10.852071455006604,10.840288884881405,10.892521867382309
YBR223C,8.22703211565588,8.146528005181283,8.039322080256168,8.768463634550145,8.385248587198845,8.769989533009461,8.895677755177475,8.924311181227546,8.61661993747997,8.5534553869348109,8.167739684265008,8.457470065354727,8.478575931006755,8.458096280937395,8.54606644246216,8.570600113429826,8.518416415612315,8.481298046694066,8.787198164583954,9.052189842451934,8.929696685164926,8.912450073471007,8.500053677335798,8.541901755924114,8.45453761222067,8.283600632323767
YBR225W,8.581223842826864,8.618654989885847,8.768916197438385,9.52726005087669,9.023607709237728,9.58896396828145,9.25484217378913,9.34862432467403,9.11903576846245,9.042208349869266,8.58878413033455,8.939284349015354,9.148220545082173,8.987606844089669,9.219943227865468,9.133176062681562,9.289721718360884,9.351690924777385,9.908940936975787,9.761100103458856,9.854850487741922,9.764152937650097,8.972677015799546,9.112793521515812,8.808206535989395,8.818779464980757
YBR227C,10.081368117128841,10.086146555833706,10.229706963167503,9.926489772653806,10.02040936452165,9.994298091850151,9.784283976970647,9.902227528688341,9.985817919426093,10.021806946832342,10.107019862587336,9.99944722160134,9.97534640629751,10.118241338629627,9.954515264653324,10.017832501527941,10.156439481949459,10.008730414855016,10.160392242424903,10.186482527814888,10.182936530300294,10.453384129014724,10.0083148061577,10.253215703383644,10.206194349004388,10.2908492594429
YBR228W,8.749676424076593,8.653937389915948,9.153286915300693,8.915512471548096,8.81768790025324,8.603714212745567,8.747095767229986,8.57362805501067,8.739726494840863,8.843401965364235,8.885983714128196,8.822917817798716,8.749368254113778,8.89431291084612,8.823895904700262,8.806772383376334,9.040228836104848,9.041742564462806,9.305127567373557,9.410782072353285,9.523964904996902,9.684199824991063,8.488779525079618,8.698469592687323,8.626613336474978,8.695986518600009
YBR229C,10.627162821058342,10.543569652228568,10.274738428225504,10.553549542874526,11.0955477271297,11.187195717935081,11.102768874061157,11.134198502353827,11.024486003330455,10.93860505676155,10.640394444025585,10.79765322055308,10.774631254864582,10.703388377651514,10.892481038444467,10.968372430729575,10.935796208045831,10.92700877175087,11.003450888770775,10.955761310714676,10.772159843438775,10.673601707381803,10.997941245693825,11.106897297540161,10.792040706450093,10.853793527509415
YBR230C,9.579571405493617,9.609471163446914,12.014595838832049,12.097773743901778,12.456799425933482,12.278797099400956,12.387901291398265,12.195062302759501,11.966808884980999,11.635469535929621,11.3574571962862,11.271423618194362,11.097845624618891,11.153320600088874,11.09546802614712,10.70057563322778,11.629786662721473,11.365035433943566,11.799549920846312,11.68536787586215,11.753598008500365,12.15815200032377,11.996380882362839,11.58297078557418,11.281247694761703,10.928194291982258
YBR230W-A,6.666584942265082,7.261954172107428,7.277071427645474,7.080042648280285,7.670964324846196,6.799480658619096,7.4783358998942955,6.691643166910246,7.7945186188461415,6.530576376349426,7.178618951695177,7.1931264658610585,7.597094120139571,7.52243637896148,7.472020308856671,7.103231659056343,8.000146460116447,7.80815298882555,8.087992446225108,8.26998556378337,8.611072521588408,8.569179899699744,7.564202200077583,6.2416015545830845,7.54163911930807,6.4586372779680055
YBR231C,8.776266093316503,8.960992524576596,8.746861542282655,9.220379644404638,9.520213173075701,9.378538229056526,9.375409205245687,9.255490701930613,9.22431111719639,9.272526476122144,8.880204161194424,8.963435196905571,8.973327459011452,9.043483250800021,8.690654664493724,8.73857314555941,8.873941830721403,9.044034034568849,9.154608703815587,9.377051024480526,9.717764050502288,9.777628651856524,9.441972898241742,9.075493914866602,9.024771672306148,8.939510813612994
YBR233W,8.998822250089455,9.150391470762326,8.442837350557927,9.112640606769729,9.288066419405004,9.47589813093718,9.269780951131565,9.319212806257422,9.067396119375097,9.10073440254184,8.904449284869525,9.008798493963914,9.116415363066851,9.179405388160488,8.821382203723951,8.97008723335908,8.810851974748898,8.75637281587896,8.316827440914805,8.234361357346867,8.345721053359043,8.17637783039008,9.02574238421698,9.05060322701978,9.146858451322919,9.199602419872253
YBR233W-A,6.343173947213361,6.8231517258466425,5.597203187454788,5.9572368140225125,6.107102657561486,5.750224136205327,5.492430647782804,5.196215068526766,6.155104972391307,5.996404098207485,6.314454452536206,6.615027824490006,6.421033694483594,6.447158278001381,6.64864704145673,6.754448896441708,6.528305887528106,6.632304919901193,5.947009105592928,6.316317741234147,6.282551333566932,6.0581201376065,6.345530354966807,6.1232894540103935,6.366955393127446,5.99595364505669
YBR234C,11.603133780395153,11.579279983056091,12.112779333046898,12.01952832876462,11.849126102608649,11.9195831528631,12.142550354468774,12.087491655446085,11.70265250993152,11.849995034236276,11.574199820843237,11.67659573212461,11.606143091063231,11.654323626070159,11.442287731491042,11.498664741669625,11.664490075914236,11.769228161929957,11.701335553146821,11.633711596322406,11.389831002788558,11.526127600669177,11.94428043876982,11.811326290724939,11.597099039885,11.680756101982421
YBR235W,10.24709718915434,10.193218193307484,10.036916687122293,10.372039515229043,10.570346179213113,10.705901180223828,10.526997469532395,10.62069975221732,10.554486230421512,10.540275148948199,10.307260433287068,10.352107952114064,10.418133330902629,10.325377992651529,10.557182087543465,10.568914060938585,10.564527999015635,10.55004700133693,10.65736659171867,10.656296764601032,10.731109493111113,10.632999495989084,10.357134373811947,10.47070213694417,10.244519351980353,10.311334242596685
YBR236C,9.73469161721372,9.57957019910007,10.336107611007252,9.984745034020756,9.946296711943443,9.906483558683844,10.009174834218648,10.036803829259073,9.879506738312333,10.041658798851746,10.163962183322754,9.963494168714396,9.99254533285791,10.171230484189271,9.85604196650293,9.90245499243041,9.945143028114593,10.058472112604614,10.206410517704317,10.107167068987074,10.059508693874285,10.242921410049632,9.732704341668226,9.796862921270293,9.708745045534522,9.913792551998041
YBR237W,9.5318648311553,9.451294895192364,9.564294823223161,9.595818257994681,9.684077901356567,9.636005588789567,9.680148246859146,9.6715070167881,9.781057430552572,9.626924159548434,9.706155870463434,9.560668498075614,9.722805596372137,9.479869433646392,9.862369543359652,9.87485118189113,9.921303927351202,9.895721507342568,10.367652775608436,10.284405748569931,10.372001552160256,10.290051197639588,9.457053970007447,9.452764930415883,9.543069773465843,9.457924763529578
YBR238C,8.474464999813792,8.370088447378249,7.638233416298299,7.482270400970136,5.8012860438157,6.729900782574282,6.26432110371786,6.724486122510614,6.99191136796192,6.867630568304877,6.913848940324075,6.988981542689795,7.047583313487611,6.993869835479211,7.091681995532564,7.254239471184183,6.31259639415418,6.3701589010067154,5.915812656986617,6.259866356088279,5.516642242328439,5.91472062150943,6.959124484639154,7.973222459369489,8.17759632617603,8.595661879014315
YBR239C,8.449301801710028,8.516074323473104,8.217081453794133,8.522127906926778,8.027341903910072,8.205820755287505,8.416520580536385,8.475985771704833,8.447303718328385,8.358266761267258,8.256966823393494,8.191147897212183,8.438553454990437,8.47402305670883,8.351255901726496,8.49427203802936,8.470949919219962,8.684312660063288,8.774631360064689,8.905959570675103,8.878783566606991,9.044287956316007,8.223485520468541,8.32609652282282,8.53726466185178,8.343482225531146
YBR240C,7.0921806994717524,7.04753868653508,6.459161207668773,7.2239100150078235,6.842339205176316,6.964159687654668,7.17187887511117,7.0473521527072345,7.418848709588777,7.310276785081558,7.184300383438717,7.466550277711166,7.614844732534429,7.330540672464376,7.508467322797144,7.634066541590308,7.70319684019632,7.481395716248232,7.949533236596151,8.235324781915425,8.405687478868991,7.6990657396028634,6.882251687050389,6.359463354101311,7.27117287077839,7.002539050389909
YBR241C,9.136567426842797,9.540374133060569,10.096216384999337,10.544271108804548,10.343584562183974,10.752338043285022,11.355849751607533,11.331793720548399,11.367075856181378,11.222042000959327,10.913980610167727,11.187154489171146,11.070349408440036,11.081580404238117,11.01656655542738,10.907223525146598,11.17167777795001,11.245211142115165,12.095674673886903,12.211463419594047,12.211454753673586,12.460452755224317,10.809629825765782,10.504811841647903,10.856038783451663,10.609818260821566
YBR242W,8.934580546887872,9.04836858276289,8.498246906561207,8.109767057759703,8.080283026393921,7.515747743295863,8.111734400706187,7.97403234200799,8.462621891980989,8.58440292782652,9.111441948229777,9.019374042485953,8.821756088995814,9.102140512274774,8.963719091392488,9.00468624654726,8.936106317819414,8.74724213484068,9.558302614794888,9.453528843594126,10.022001086688695,10.136127725846027,8.57127115636873,8.647103803765594,9.067561140618484,9.12008996927997
YBR243C,10.390516880977332,10.597341963071226,9.919104491381992,9.962951258217434,9.99071241799848,10.167946958700949,10.329510745673488,10.527079302980907,10.153847088357997,10.41203819925514,10.506447372968905,10.839564649354669,10.662366369286048,10.940245730865167,10.404325911311684,10.623155437203797,10.17698834229921,10.34221224564904,9.239952073914925,9.393394980929404,8.77513478916223,8.961869350698084,9.702189215691721,10.033399466506848,10.152162610949867,10.520849622015335
YBR244W,8.883451193913764,8.931878168282585,9.273817945849004,8.329220648642766,9.435507848320873,8.801814546084753,9.277254172605517,9.125500789407349,9.155736416820124,9.076247089849108,9.41235377855829,8.933686444040202,9.18505327657581,9.095396273740802,8.842084125842568,8.750121909117132,9.130943745890676,8.950584032389635,8.705576247645677,8.503711547436598,8.440463530217597,8.63646676679803,9.241369860100164,9.323636129239024,8.48492151863078,8.506875358798032
YBR245C,10.806976250157138,10.667500954708135,10.595202580275611,10.301864929394005,10.306500278351379,10.491702711027026,10.442518801694487,10.48791985649169,10.444755705087385,10.584349758516588,10.702669176851337,10.584090358320017,10.587537732216264,10.548181794655791,10.638286328891342,10.61135405085129,10.442104560617475,10.387870247667827,10.110232782168577,10.077939148516977,10.09061820387902,10.099439610093969,10.443782031147089,10.549954285360505,10.91120054894418,11.02596374165728
YBR246W,9.922242651657507,10.0762220456871,9.696937491460446,9.597975933948378,9.425962118931238,9.4266985200245,9.479523459051318,9.595117765726046,9.293241611665104,9.57855250827982,9.529098911124974,9.602828646166481,9.415701548419348,9.454136168903991,9.234721450071069,9.401415232709287,9.175142701940281,8.98941408010623,8.704390148035248,8.7305553781955,8.53064402918489,8.617343235325041,9.668824339307047,9.670462929309933,9.871145542213736,10.054293760030541
YBR247C,9.714164075360971,9.661664459663495,8.040474892721875,7.347763502044206,7.516212195019346,7.4850871687875875,7.629467421290816,8.063878743302881,8.749035662674295,8.924923174563043,9.220337305635727,9.222359864359504,8.820246989326858,8.986452388020558,9.132577886231502,9.258603937482555,8.2020509515974,8.519000588388495,8.252275050611951,8.212199399163024,8.538011380589968,8.387147507447875,9.764167835870298,9.918451389325627,10.211891770184437,10.352843630398612
YBR248C,11.360519941701195,11.447918533285247,10.782095535106656,10.652507785601442,10.14046936531552,10.264101859353968,10.51193472041598,10.544819608007865,10.670226908005,10.871292007164493,10.870503471311888,10.792716927179256,10.627543786251978,10.764955767441737,10.556682951288652,10.800468863243566,10.330604849033575,10.507536779446427,10.207428767174719,10.355455391553848,10.089271812896545,10.131070444411263,10.934519331727623,11.00862058498697,11.11597756687492,11.277512328939878
YBR249C,12.89037769946129,12.975402511916162,12.714391109965451,12.447677540134993,11.332256960260484,11.369023833708725,11.013717946674902,11.254116849714169,11.335124036785684,11.633339664376262,11.897752543620667,11.98586744136847,11.649615148298443,11.8734009898205,11.512274520849695,11.877495673435915,11.33425216591588,11.501387163521112,10.529677016525977,10.691554586675208,9.609543124735175,9.717724539656185,12.258908982421866,12.262188636252699,12.357642837632001,12.605758757907113
YBR250W,5.314299777807693,5.272837977397067,5.514414111443779,5.52818579298177,5.623737880823173,5.427638668509504,5.518361202537625,5.683192208350577,5.777168294495282,5.885383510091266,6.2012652605642895,5.766623457503923,6.2456959205158284,6.037891745788554,6.123977284314149,5.849134514267807,6.184161877217993,6.42589299038514,6.5301441743181154,6.4202217861815365,6.842105213092159,6.841132085084247,5.48741896061928,5.631555558091387,6.1125440844759416,6.008451410122976
YBR251W,9.093808709952999,9.25573737208541,9.697876928701067,9.335942492052393,9.38391998174839,9.267450653374102,9.484130136171716,9.507239799932908,9.302972288911759,9.504949422688393,9.159502299094575,9.114550170959346,8.670234012301552,9.061831074389241,8.689836145619665,8.65996460150685,8.891178857486215,8.949592634430257,8.797930485830053,8.814780578664655,8.810594069762644,8.981238837072347,9.216762089220238,9.176164474307667,9.139987268292062,9.215763966293784
YBR252W,9.397134656308724,9.604560841689358,9.061323483207524,8.57261199048347,8.84403987557724,8.237136934386099,8.547906064210622,8.214228321424798,8.890908909370216,8.953675279004424,9.60389389852186,9.431777312240248,9.327866981866837,9.310701014072857,9.222257639305052,9.015750265165305,8.929337935469233,8.956408495598193,8.13800776295695,7.902023761725608,7.60922365232872,7.306246484206216,8.892316013721889,8.53507514460159,9.57026095380214,9.217041135170009
YBR253W,8.766830305729405,9.039941624549233,8.87077402654389,8.703849610454268,9.066924647468074,8.181842222775128,8.535628165671215,8.307639486182284,8.659675203400946,8.45109082531131,8.74198752812119,8.522861435690311,8.778779423140914,8.657903383888264,8.528581207359238,8.373039380357673,8.662252556540167,8.572341405896813,8.592941980772416,8.523591973611726,8.843145472389304,8.77270321864416,8.442375150815435,8.099215577684507,8.660995946141968,8.082654758290314
YBR254C,8.140784815477994,8.34194116887988,7.596234971859372,7.487204867735442,7.898142915168822,7.537890932924277,7.412508490493942,7.0011944423133805,7.488728785782017,7.767370609643837,7.908774393313935,7.9579878713683865,8.173768511120302,7.981767132620522,8.178780070853131,7.881356092678665,7.704235392583594,7.90236680648908,7.2805804289847655,7.445220969409422,7.445521863462972,6.886942581761103,7.846898059890386,7.64975100269827,7.829192533468599,7.82697403412646
YBR255C-A,7.933901975330592,7.883738012677952,7.927711567279101,7.723466246118227,8.085648926649817,7.5803438180362965,7.915991771424194,7.7546863702569295,7.882122315156933,7.845169708085315,7.588505641616819,7.4380083823166245,7.5675769400927315,7.699651725740752,7.7732901862671575,7.636443375942344,8.158927785722222,7.738488758743054,7.772385715453205,7.9290374100516186,7.9183484483112645,7.890620123132225,7.838024637382471,7.865520532464229,7.458342497599281,7.596245179960544
YBR255W,9.14068767935035,9.08988000537387,9.11857602026985,9.53997641966568,9.381496997360383,9.450103630954024,9.340584931237109,9.22691047818171,9.265735842304526,9.329408499605796,9.045734939712359,9.22074187667285,9.312934505621936,9.18444504189346,9.462451618188798,9.513373394692275,9.550649519666111,9.491954822554758,9.935233773705061,9.97086917921311,10.2856222310728,9.989045520298648,9.512036719423463,9.246041861604315,9.095146868232812,9.204947579036897
YBR256C,11.279689139198767,11.359062067160071,11.932097313155547,11.414861731669482,11.414042556012937,10.763349389032468,11.094931998795632,10.748543584265542,10.949998293652932,11.013642661893476,10.752454237460693,10.58236669872004,10.735533070612835,10.55700852886493,10.61009901199442,10.462756820275228,10.749706290846905,10.72681588848271,10.71445103821588,10.57772215641323,10.496411947072806,10.502486624783856,10.898919558327208,10.921351679462937,10.544346162343237,10.843359620131366
YBR257W,8.176005290931876,8.127424328065183,7.2322630192575765,7.854125402147307,7.703083777337187,7.282790960071377,7.824283520154251,7.445877426512867,8.031706878944478,7.946138400021688,7.903091616828039,7.983160775047674,8.108230042912519,7.906129275018158,8.363573454076567,8.095343309517096,8.068998798865245,7.973137017458345,8.61067187311243,8.405921654782874,9.075480216220214,8.72527269578778,7.831776234459076,8.160002474520033,8.203054016301094,8.301091139950383
YBR258C,7.040768464426027,7.085253115402645,6.934994409768592,6.970610827455365,7.171201450626943,6.84184882938211,6.691031357590591,6.493022553420096,6.962057117422492,6.934061732532415,7.0357109186082045,6.977993537316682,6.819908979555566,6.7504754281333135,6.8882125820596265,6.871778532445586,7.00076021605653,6.509565691269744,7.195050330026473,7.031353204435122,7.2225743799146365,7.535312329775157,6.99829499953932,6.72100802347219,7.24395051086833,7.234955860709879
YBR259W,8.773683817610756,8.507256383028293,7.938830858635489,8.09095157630103,8.190180087452966,8.343601790581435,8.366823741102374,8.557805901676351,8.626998600325882,8.558782831374577,8.556557186113949,8.446717868295952,8.518755829092697,8.392436750091536,8.695107622818956,8.644729062907391,8.449308335935076,8.436006246498868,8.421047802171556,8.490150198026921,8.447607324664324,8.187200529354502,8.315361907849786,8.42535579314024,8.358290029456791,8.759123031608139
YBR260C,9.691358357110598,9.803933522700612,9.457126202137465,9.803786357635241,9.560611449967542,10.109946164694374,9.798768802926382,9.93822987618416,9.701170898914086,9.727104298982164,9.45171276194559,9.629680793930067,9.628314567155929,9.732343004196071,9.423575311288198,9.654367999581334,9.571150370595348,9.567971995426841,9.556296786459118,9.830808520700472,9.658401345616497,9.601040538817614,9.784191335667018,10.061803693637598,9.800367067037417,9.85154736610709
YBR261C,9.51426813905947,9.807509410340735,9.29443019522219,9.191904275302225,9.120783200061513,8.742612430949064,9.167023950150009,8.826512612874998,9.256961207554248,9.195852827512038,9.331449269221407,9.381194238950899,9.358419396246214,9.388028844749597,9.276489406116012,9.262539972201786,9.1823987508581,9.18718083905955,9.076128715292477,9.109572857277012,9.034429241592125,9.000090653728208,9.671983973437582,9.175133606497988,9.70918403014325,9.451045691159516
YBR262C,7.739336911084443,8.320814900280029,7.123076474804428,6.87166336344022,7.968722261184651,7.445825145896746,8.350342181495662,7.651484378972547,8.363933611795396,8.063169099505856,8.24417659817911,8.155491653607422,8.10751428089577,7.995237732866477,8.254379943226924,7.891300691445733,8.418104963246076,8.225600155143171,8.58278259542256,8.394851375267555,8.860118124550205,8.598777402525302,7.808386178842587,7.026538678703831,7.904087721344503,7.511018378190306
YBR263W,11.954364309523012,12.12154093537075,11.755667261268151,11.4320499558876,11.301748812676525,11.575280935890143,11.329899042610057,11.50212274116602,11.353598705422552,11.487199252738163,11.544978614784712,11.622578101800794,11.34595688106602,11.428639075445059,11.237467624431778,11.358455270757334,11.00361925100412,11.18184016376598,11.040194168427538,11.321348198105918,11.132777218942119,11.272716359636103,11.605993612086154,11.943763173634332,11.93019787169884,12.014197231777455
YBR264C,9.026563602602728,9.063351681608694,9.18214275850274,9.25798547192048,9.623667773165362,9.104502016496141,9.41030983252174,8.96401836343796,9.316557104870734,9.123804728072885,9.377914882975327,9.273579207107614,9.337223794240208,9.31883119954326,9.331003369125927,9.217437789062837,9.279081976014629,9.401668358842462,9.364028737166898,9.442866043252335,9.719820343836563,9.562747617912493,9.279737699975055,8.853968357130258,9.066313181072681,8.964367181794321
YBR265W,10.172518688789841,10.373620706046335,9.940557355402381,9.84669729291905,9.866955201313079,9.972051894198906,9.929566254785307,10.028917350313392,9.79936172454791,9.95543817385894,10.190482909089333,10.207186251685227,10.08941323521206,10.300768517807349,9.934721449224169,10.071856299550635,9.812730002713508,9.879607884046838,9.345556436261312,9.344955601682644,9.089884573314983,9.251214336703995,10.116128520789312,10.011747224379079,10.12287646584061,10.280244907301784
YBR267W,9.77584470064131,9.900661519204382,7.3996288567039015,7.041737082366886,7.41761432892098,7.4459998193434584,7.993198437459528,8.099404681979127,8.926234972494273,9.019585236447911,9.267875323109758,9.201261608138534,8.856243117989047,9.21754063549173,9.403093462201067,9.52626201111186,8.322828639360765,8.62813313309972,8.489235975107983,8.680209278627412,8.982311143607653,8.877366719112642,9.834079334934627,9.924717068674466,10.21307963119756,10.259341538074551
YBR268W,8.878691450828546,9.225618667084523,9.267407223885277,8.566004077182642,9.60681053898887,8.668577129974597,9.418742760538626,8.800682982511034,9.397184961909028,9.246088684421235,9.467340020081787,9.137194044519813,9.081354277148979,8.896862504798088,8.754250379251758,8.511322686520417,9.174133118462633,8.901724144812082,8.88770977866841,8.779869484765069,8.83950651960727,8.911750775002693,9.084372998071743,8.530775479356231,8.978190266464809,8.663325101600009
YBR269C,8.97771539317444,9.346038159081825,9.58416153689843,10.116506719104256,10.122975277446788,9.959550791842144,10.50286188916747,10.169038654804035,10.310353812852746,10.284402885687694,10.001805992205208,10.303160992092296,10.317091227233867,10.47376327838857,10.322252509692992,10.124453913681664,10.841069728032458,10.8183520720916,11.473728037044319,11.496924187126664,11.95853656751504,11.992111551307877,9.974513863624805,9.618996845168047,10.012818065711171,9.605095132452416
YBR270C,8.293368748804054,8.281242446574288,7.970165288994411,8.335334905541158,8.194528663067183,8.426185246746513,8.529478843000222,8.397428502803903,8.470499957762195,8.364490770294966,8.028216254200228,8.432009028051102,8.5524963564528,8.263664134334007,8.639942760039956,8.533748415302982,8.567616467001645,8.530190949485288,9.003970845734818,8.939225503676797,9.254811188657664,9.04474399844353,8.378624768433733,8.481725467810397,8.406088396745703,8.391277792779123
YBR271W,8.927850854905264,8.99310030652647,8.41339772089282,7.675228897103671,7.674467260718842,7.713591094528683,7.742882948404619,7.91713100216092,8.229668713327165,8.509914438300406,8.9892121400564,8.796385706859967,8.43498486876882,8.510665177259988,8.6558139489006,8.780074366692599,8.2470034479068,8.211700642272593,8.53931662079506,8.411065917074364,8.794493823547356,9.010007450553932,8.676386811466056,8.947291868510886,9.241056224976392,9.448880320227865
YBR272C,9.31123954365341,9.48750266249964,10.254647556783612,10.006269087948233,9.641070562674683,9.87906272084023,10.037048786776566,10.013911081879824,9.77136359305147,9.960329915722356,9.891404132054571,9.918963740914478,9.630226294762332,9.776877268882041,9.737228846120885,9.737085160860225,9.893358939461754,9.895927418568354,10.312170536836534,10.222773541881393,10.217760530542087,10.445878468162404,9.470266976913098,9.886283118784833,9.437554570695035,9.699055793639804
YBR273C,9.884816565468848,9.891363523083259,10.683953480275731,10.608896587835948,10.73011836309741,10.448031407236044,10.870375633250514,10.615069502373151,10.628218186845142,10.587833143361916,10.471660770370162,10.462274511301521,10.451292123304508,10.287942617245818,10.513117696763086,10.392230042961529,10.77724522109249,10.731163496962917,11.319389120479993,11.341517233409158,11.633083965863676,11.420298536328493,10.576037595102692,10.237877221445382,10.296983610920579,9.971908147187477
YBR274W,9.019497202232815,8.985238079199913,9.525414499236652,9.152786943029852,9.35203242200428,9.359266944869628,9.181056416704948,9.236267960062143,9.141857059481598,9.304776516579915,9.236589242160672,9.109556399622168,8.948020882164458,9.11819605349391,9.124838292293642,9.149272590217135,9.12390880925624,9.26506146516784,9.3796882092291,9.370878937944344,9.387543473709162,9.630926894601066,8.937816573118083,9.226812654972258,8.982500497927527,9.223088437754775
YBR275C,9.601165812494347,9.37124176738425,8.640446168716412,8.397209686580757,8.722083387544126,8.956518165172984,8.862900746569723,8.998858205819023,9.252517329148183,9.278419593680594,9.712150648252328,9.530305200372274,9.450741242306137,9.429989367995065,9.64265284145216,9.70586299583444,9.370326018540057,9.290728191334317,8.807777671344903,8.762400190592219,8.79043320205466,8.871571805925758,8.768255328497165,9.038421361656951,9.947202385794254,10.086397135535
YBR276C,10.737022897803742,10.654711946630593,10.389490658333063,10.267947993356424,10.252304058846141,10.440375206161383,10.54623570121621,10.555684537841579,10.550616569996611,10.623866120097846,10.741012848135957,10.74796460391023,10.69774789613228,10.699900406306424,10.829836995083486,10.792006130626536,10.62220548273262,10.65937351601865,10.565403516428088,10.500680375570703,10.376242171631155,10.226005323173176,10.261727826447997,10.359222812726346,10.56555592082386,10.715710757536517
YBR278W,8.625204287684515,8.599711168907895,8.535577694978588,8.337755495170542,8.94450011083124,8.491336372921777,8.592581413819723,8.641409578530757,8.843951736094306,8.715139009310555,9.147471172245817,8.936600987376856,8.888778140839687,9.056696631100769,9.06726223933986,8.868869910429856,9.247098559024966,9.123355335118438,9.087606603485229,8.978501990466118,9.18887254743508,9.133618751429252,8.568325115838856,8.079634183973482,8.467764592781995,8.394441965308777
YBR279W,10.68036227561992,10.469623892947055,10.731835412244388,10.962476285096281,10.693739945673926,10.66595129930896,10.71614502862804,10.717387858457585,10.548810613139677,10.566432427747257,10.545568331683224,10.426302807142923,10.622570426879674,10.65625731905513,10.580395480786402,10.486946768854281,10.678452798119906,10.547064737458962,10.703995867096006,10.760845525523052,10.831539905057145,10.841115943952442,10.735728788158902,10.604688311397453,10.616460241277895,10.488226404301887
