gene_id,yH545.Scer.noPi.0m.rep1,yH545.Scer.noPi.0m.rep2,yH545.Scer.noPi.0m.rep3,yH545.Scer.noPi.15m.rep1,yH545.Scer.noPi.15m.rep2,yH545.Scer.noPi.15m.rep3,yH545.Scer.noPi.30m.rep1,yH545.Scer.noPi.30m.rep2,yH545.Scer.noPi.30m.rep3,yH545.Scer.noPi.45m.rep1,yH545.Scer.noPi.45m.rep2,yH545.Scer.noPi.45m.rep3,yH545.Scer.noPi.60m.rep1,yH545.Scer.noPi.60m.rep2,yH545.Scer.noPi.60m.rep3,yH545.Scer.noPi.90m.rep1,yH545.Scer.noPi.90m.rep2,yH545.Scer.noPi.90m.rep3,yH545.Scer.noPi.120m.rep1,yH545.Scer.noPi.120m.rep2,yH545.Scer.noPi.120m.rep3,yH545.Scer.noPi.180m.rep1,yH545.Scer.noPi.180m.rep2,yH545.Scer.noPi.180m.rep3,yH545.Scer.noPi.240m.rep1,yH545.Scer.noPi.240m.rep2,yH545.Scer.noPi.240m.rep3,yH545.Scer.noPi.360m.rep1,yH545.Scer.noPi.360m.rep2,yH545.Scer.noPi.360m.rep3,yH545.Scer.noPi.480m.rep1,yH545.Scer.noPi.480m.rep2,yH545.Scer.noPi.480m.rep3,yH545.Scer.mock.30m.rep1,yH545.Scer.mock.30m.rep2,yH545.Scer.mock.30m.rep3,yH545.Scer.mock.60m.rep1,yH545.Scer.mock.60m.rep2,yH545.Scer.mock.60m.rep3
YDR172W,13.089481143966012,13.144457747259121,13.150099026947121,12.144501014603446,12.152411569293278,12.094501229257844,12.530082727519861,12.472545031056363,12.428199573899414,12.64703586282041,12.467795240673972,12.540895873685166,12.748052150083518,12.758786646111762,12.773419840933908,12.856962295757677,12.859921671833968,12.893257398190539,12.389337088447602,12.37770784691102,12.448047392800548,12.019519703268397,11.983011536147139,12.030478184166247,11.799701302072217,11.934520863367865,11.794319080952897,11.771388196869465,11.767205437067512,11.81594934021697,11.81032169270786,11.518596472816348,11.646224226625774,12.877974728012035,12.559257951838724,12.517907785548447,12.52069112427342,12.95652460222354,12.853344502020676
YDR173C,8.697472137654838,8.403917816450658,8.464639223112295,9.190335705248767,9.02343954318029,8.880127934317434,8.737130164044359,8.949434182934604,9.143678757732454,8.969970776445857,8.958249785193109,9.000546885462448,9.262992366548003,8.916135681234485,9.21204471608842,8.884618461023368,9.003082097195763,8.82118936755218,8.972605277230254,8.766797659065178,8.883868931753737,9.119256415704868,9.114272225365632,9.006654037508449,9.582355452303918,9.235315898156799,9.403664368005808,9.667221389453747,9.587438377703762,9.619004123545853,9.952728322343223,9.644967022892867,9.975494009696957,8.868039470743858,8.748737398197356,8.944694904461187,8.817315361715757,8.684326389905948,8.717548226081531
YDR174W,11.925555930403487,11.774331876661618,11.81088151718536,11.745023540002665,11.737899237030044,11.717714073640947,12.052772049856669,12.311905388130572,11.93155566713101,11.625525099106346,11.877934613091764,11.696143766265244,11.686464615383336,11.389644187987177,11.685015418269789,11.426404726284623,11.44298009906572,11.423497627310786,11.788296698589898,11.883932998990673,11.87597773972617,11.689516600324826,11.41276044825652,11.646322995746665,11.093291323776466,11.049387526243688,11.114168463294229,10.690748629221783,10.937175068875185,10.84521898901405,10.735992249191204,10.887004372156952,10.980441633754936,11.619779989748332,11.882391320349429,12.032132341887175,11.871783226544808,11.779337102237498,11.738340228282588
YDR175C,9.831233626016889,9.731836167501676,9.785576866795715,10.20444904488489,10.151681544856004,10.272455618358403,10.021123658115794,10.0233815259561,10.100461284181167,9.92325485650588,10.12049028282232,10.120819997354388,10.116654220315505,9.905773601874941,10.01194897979666,9.785709496521935,9.929682989585029,9.758112606446419,9.944220293544014,9.980766398780997,10.003795148131866,10.04985700963837,9.880449437099907,9.965220609774674,9.858165745637328,9.740656830590432,9.818798828966015,9.789039865863632,9.834292801490196,9.790433643650216,9.766034180315955,9.64898644289577,9.83659209019481,9.913959061950747,9.958205843965947,10.071410919818101,9.91240440384,9.72231250009278,9.745974784680406
YDR176W,10.507463163865761,10.578964147152323,10.438462237231354,10.477563646938373,10.478969586706658,10.41948926725577,10.50087609932034,10.263455073561286,10.516489372841274,10.549086317157427,10.28140284892642,10.2650380607919,10.278188476859615,10.435358072213264,10.39669226421643,10.61168794391635,10.637860005847642,10.664313202695404,10.592193093880528,10.495428862898956,10.585805313779936,10.528170452090098,10.737897987718265,10.530755666820077,10.611029081842998,10.618125316166434,10.693597820127463,10.694263908308551,10.389230351819673,10.482166361110314,10.54281639208445,10.384254534039636,10.426491046116423,10.480246451934107,10.576749641170906,10.45490837628878,10.639831694120103,10.273108574198384,10.410524128311431
YDR177W,10.897260134264851,10.653285597092141,10.641294265595794,11.048509736389015,10.980800510828404,10.87238474068972,11.082835737460474,11.317236916819207,11.050165087659831,10.838284864494652,10.844503468987936,10.934550760751401,10.925360758063489,10.64135268496762,10.990438254548135,10.73917872486228,10.876257272730365,10.781210629632675,10.82193410120673,10.761484013255696,10.757166427929832,10.870102392609686,10.624521437204365,10.840856309713725,11.017854589196167,10.869496821512142,10.951759091321074,10.81956162803946,10.99913768261562,10.974813371523092,10.962988194676669,10.817067160061397,11.140503196226609,10.874953501102254,10.941655237039603,11.171570573457242,11.062978236001852,10.898795842667408,10.773694888701225
YDR178W,9.316731712740266,9.168993587863582,9.24266113496582,10.91257057694949,10.976130901886128,11.043091215905735,10.04603400472472,10.187815108795261,10.07705810526964,9.943666770662418,10.433352163285651,10.138523482147807,9.561060865551399,9.905000517105483,9.520073545988469,9.67143058244392,9.880046020822007,9.539893892255702,10.406278796843587,10.475426437011217,10.443896068952515,11.100102254487453,11.04362119253968,10.997686838780913,11.166004120875662,11.390868376416003,11.106176768356434,10.982794686894106,11.124810769820995,10.9876991568562,10.962439956521793,11.276961898676712,10.92202460744129,9.35669210447485,10.302904553011004,9.925727798366335,10.123864034704035,9.413872715218945,9.624191991899908
YDR179C,7.508872381977471,7.1344663376789486,7.008012774489477,6.067516286551111,5.890655088008957,5.784260506569911,6.6621112403358556,6.3893874157461825,6.866416558824058,6.932506072783464,7.264262574232142,6.631183792524516,7.853843726733596,7.281740631428348,7.807709426035574,7.966976062595504,8.066238255980668,7.839357680752234,7.3078555465054365,7.400537229176261,7.1817384610444215,7.088426584201975,7.649140922590624,6.951895579640406,7.980852968488841,7.662092993648605,8.164526300091655,8.465337951484026,8.304768042257196,8.048724520064479,8.50036948208307,8.625438432406206,8.516042063372367,7.6974325827944305,6.545849626533161,6.805427005616812,6.760487109957607,7.234373768469343,7.166731978935607
YDR179W-A,8.501024960813869,8.43762691382565,8.411923292253569,7.290683918536198,7.5752323245263895,7.681568449352912,8.170316520702672,7.839215699646295,8.002327727445813,8.262831036291034,8.314410226838763,8.242726425351513,8.66907417267934,8.594779554859068,8.743486265864409,8.683068950213528,8.985260368963079,9.056455265342512,8.313265924026185,8.29064459989229,8.45487812898789,8.090843918938681,8.306148568595107,8.012654229446712,8.427793489121377,8.418160416182511,8.540606572555713,8.789258470946008,8.7127533204143,8.733829904064404,8.73348651350889,8.866961703037616,8.750297641005734,8.686932537984724,8.044303111246029,8.188618101012906,7.959549464657503,8.597899423097061,8.748029147360514
YDR180W,9.549777198077148,9.546921415524865,9.576135775926204,8.393398935422312,8.601652171486393,8.70603499465205,9.076253243538973,8.850347932625018,9.115896175339998,9.09308803764808,9.265704693142599,9.153702977476643,9.25401338633627,9.566637062730358,9.381458239659144,9.347243246496962,9.232535606446671,9.250950230049114,9.054365919805582,9.094089555531903,9.143505189855098,8.319526573012856,8.736491123955352,8.490961623816672,8.412023167965264,8.394159178282052,8.456385743576725,8.70491391507996,8.58476298061757,8.473962905049138,8.452533083641542,8.58782893497246,8.450433561863633,9.33834394447807,8.96935923021368,8.719130021798426,8.902971725854663,9.398183987270759,9.296433983205786
YDR181C,9.471544623424462,9.477847369764854,9.268296166748758,9.37539713632056,9.263545000664555,9.251986320631584,9.323735052411639,9.150138695814569,9.418335505396989,9.478288071202451,9.416968204288615,9.245275933023022,9.60605094995493,9.260556797543313,9.595578895702513,9.441348942658841,9.575930128038628,9.414575954960869,9.50642241293994,9.371753023769633,9.385869070580275,9.318699989365037,9.533754138679596,9.290593950777698,9.52361550268623,9.333585804803683,9.614980627070182,9.584950789587952,9.570487715689445,9.435792950247441,9.577497177155532,9.498076647224863,9.551921892007343,9.35037475071484,9.391062061173008,9.295474429311641,9.403786515954478,9.106821059827132,9.049570561854203
YDR182W,10.68928545176548,10.783825897269882,10.832569480999892,10.613492768970902,10.807196408106137,10.8276758816187,10.82129440607454,10.669223500580678,10.920683934527425,10.824242282595087,10.586097443355532,10.821707247530234,10.49637125103737,10.628147378586503,10.447229026586934,10.64257350116366,10.659445258625807,10.77209669862796,10.777305879278774,10.784231440135263,10.764391335998235,10.877305221719284,10.946820368747405,10.837728671359102,10.69743974914251,10.763366929566414,10.706655165549222,10.458112507922188,10.224048426331475,10.371549352874915,10.260515153678005,10.48021748408975,10.255377356191604,10.570692142653476,10.95664593377586,10.798930620092797,10.956708078269628,10.54519593063529,10.633385167789692
YDR182W-A,2.186280128443569,2.1773407580782735,2.2686078072146802,2.4371877665064487,2.2166297734514573,2.506788475902435,2.3894460363976417,2.4127787638192677,2.2198136354748796,2.0930643438258856,2.6551772794711654,2.4643064640849515,2.3381319961113105,2.3789922406734325,2.261176312513894,2.442598911428534,2.2870838751524962,2.3624601688131404,2.2723214937083154,2.380848123805572,2.400471933965367,2.503602043650319,2.255049826819839,2.5178415603919944,2.477629942559525,2.3321601166124695,2.4885957231080496,2.1359104499376085,2.1551109397531265,2.324276706047481,2.5269946354430286,2.4788875641097317,2.589534710902164,2.2362537994586353,2.3698987499935567,2.4493491060627655,2.0973978705932876,2.471124511113969,2.446594012998832
YDR183W,8.410035135110084,8.345509505940388,8.283997206041873,8.235729182628335,8.23929329970462,8.05479926480406,8.526962914553248,8.555697991966978,8.517007848812598,8.486241468212668,8.680963222138084,8.623549337939243,8.933452840050036,8.679202241167525,8.950911537172487,8.57238255990934,8.757314439179451,8.535762917826057,8.530667370991017,8.624133059853358,8.489255166020715,8.27192382162668,8.54901630305657,8.261979674001886,8.626427681729902,8.532056068003795,8.58930934799159,8.713217938049816,8.919992929664891,8.797119772207735,8.887275376597138,8.607883229530264,8.873238011203165,8.736113653937037,8.352952125227423,8.707356810718153,8.412411285571492,8.594011716577079,8.643012157271595
YDR184C,9.216931199401582,9.094885541010763,9.360171585508828,5.778468465897632,6.068057139388907,6.5263295561727075,7.956728513542911,7.310049499718532,7.454838514438987,8.050666916947916,8.321670575315371,8.331997284255031,8.753841917909353,8.907664834481514,9.031948053483607,8.824516184731824,8.995087536495037,8.876227117985929,7.893298505412226,7.761980907143019,7.978666625358639,5.557969538024354,5.438626265514747,5.188175601970835,6.320242026059248,5.991901127128788,6.221077108568006,7.510793497610008,8.058051233654838,7.893839702404765,7.740868289797563,7.929206812255988,7.969113280294945,9.262122008348648,7.851440261066698,7.703152990051049,7.451076692447121,9.205866272869946,9.073325334507805
YDR185C,7.592985762535594,7.595787007171726,7.575950764929882,7.6101978551404,7.356091198063317,7.175303685801598,7.189049200973327,7.573871831337547,7.2206762721422475,7.295648400887104,7.349362344325013,7.249847741471317,7.588335993611228,7.300644096417084,7.457529723343058,7.339085712632536,7.375470465644284,7.279607492941891,6.83925640994756,6.865400818256699,6.934146748129717,7.013604202192205,6.500509311681522,6.697900749093308,6.829678397000535,6.66663261585364,6.560697805774973,6.557593497164454,6.739303449743119,6.8111210781209515,7.038832373980496,6.657356493510764,7.018918702474228,7.293852076870859,7.0795721176383095,7.411880903669751,7.2600027814397485,7.286793533192587,7.131487655176961
YDR186C,10.65067895804592,10.800267745756647,10.760493440749054,10.771550310676323,10.909068324871711,10.963389609375454,10.813663941868729,10.728352133865721,10.721000131759718,11.104130027096472,10.950599745942753,10.946631693108857,10.927047963271091,11.218939433818099,10.888271113224448,10.970872117508968,11.035466137870124,11.074493418843836,10.923911960068311,11.057269359539955,11.094855811975119,11.359381497929421,11.4980051193628,11.45331782266648,11.355910987566762,11.584410318654431,11.317024301422844,11.71734141960677,11.312353109294918,11.562627371105318,11.712209432558241,11.77075634542087,11.486621349113761,11.015402365620428,10.860911292318526,10.540410522863784,10.831929698958577,11.219276116633763,11.252190657236536
YDR188W,12.723918149751798,12.769233663513019,12.752826373416703,12.53130709696717,12.410267687740054,12.345196606203803,12.645238792100184,12.847602371768374,12.634569613604073,12.441556960213301,12.54689795454866,12.478457251664505,12.478084806538485,12.435910665121671,12.472998535716277,12.44624350912893,12.267661841040246,12.281574178847137,12.292848788824164,12.245875218631056,12.277420908437957,12.349562546287055,12.104201923967477,12.356339507922343,11.798438675638888,12.011053075460449,11.812035394032064,11.739903287265696,11.688550551229685,11.865757677899015,11.683976839109844,11.005844653887655,11.615267813769607,12.546596223060282,12.555686064726615,12.508209095663569,12.480896954150879,12.656463622935986,12.549106887067747
YDR189W,10.915483531960783,11.0970200651457,11.047271311135736,10.716291080225977,10.8315878817185,10.904249316345037,10.863841547155596,10.726974085423572,10.824877623005115,10.871542693950074,10.657572122691015,10.853761192397062,10.900892844069665,11.025548500561618,10.880278412085927,11.075070462331837,10.98317956517818,11.031325616637966,10.95193710463799,10.863835085820883,10.968738800976405,10.868777436397515,10.900472963677345,10.827777118078096,10.77091655768572,10.754649591900211,10.679591761104891,10.598856704589814,10.418782757535766,10.514867820804307,10.289655785892098,10.48406747693132,10.272748738131934,10.966103613637749,10.906986107515225,10.80040651437011,10.863349273645948,10.991844951033801,10.981496262278666
YDR190C,12.108180703416942,12.078883951460103,12.052112749549403,10.961881499907088,10.970514272883936,10.955669993133313,11.633844773668425,11.547610838281102,11.465255830840446,11.561600043103333,11.768909763789084,11.63328553050816,11.91608021722242,11.963824829530695,11.985870297399623,11.826524259040175,11.980784327637693,11.939757743552438,11.579891575466908,11.595901227962033,11.599885800651855,11.081610583076161,11.07526239034989,11.099779021514742,11.105676725966585,11.249392087517531,11.174709877131367,11.307919650700581,11.426950619300685,11.3478556770269,11.286596880292308,10.880420589491807,11.227233643166308,11.956804199109918,11.502371892556738,11.504363955851353,11.431236997013317,12.006717241075814,11.88270754637406
YDR191W,8.457698475175464,8.541490674159522,8.216885191797289,8.452992884645425,8.332002453701374,8.516025000399129,8.488878712037286,8.310046551356495,8.433363155973256,8.446477171948166,8.54389975489484,8.599409631757139,8.644076260161642,8.44912772340472,8.853882405349191,8.242677777384943,8.44977581555776,8.350114473758898,8.693522774617161,8.707088299963495,8.898450483875397,8.50949595644319,8.55822245105492,8.38973425514045,8.675486073164457,8.576972037663376,8.8425440566503,8.842427217665094,9.041142772943456,8.967052969997978,9.043893949597743,8.782804181136289,8.893311466924539,8.49758808734926,8.343664553259208,8.65065139476945,8.459548445570759,8.355231484355919,8.457143937163039
YDR192C,8.998827652302667,9.01540279934124,9.045349873305431,9.015963402096737,9.143618029670721,8.913477866325843,8.946118999106815,9.25454898770798,9.12933446046675,9.115292474163752,8.874369974592124,8.882120239635073,9.162679874327381,9.076311544292645,9.012918791300974,9.21218875967807,8.869925600869006,8.997653211958673,9.070054465632092,9.122939399115616,8.928554089634861,8.852352825164047,8.84816971965619,8.987078842103719,8.871814139339607,9.18714388329387,8.92063596551697,9.225784440794072,9.035618962184394,9.117996997756789,9.125755141298855,9.27724269026657,8.950027117448348,9.129503288202674,8.98721797148309,9.040020364386706,9.058982618934238,9.339712930334958,9.159642481036448
YDR194C,11.524469226663753,11.48544288015416,11.402461657197058,11.040478866531192,10.96752457675006,10.927913171263665,11.281297894852528,10.812416095564398,11.444201143330226,11.364755813540963,11.28312746414786,11.220374570294341,11.35875295737056,11.1941200553207,11.441716987431212,11.14981819214423,11.110478463662593,11.062309488662338,11.113963351842399,10.860146132966467,11.045267735503625,10.38544041424111,10.72175403776124,10.370813059033061,10.515499365971158,10.25752509653382,10.461252740442001,10.496466666512845,10.420647303412533,10.272302010712687,10.492675871557168,10.358040542359031,10.17705566151565,11.426266861402333,11.238906555710624,11.15869078109653,11.334003610301068,11.034914141132077,11.083344339461984
YDR195W,9.711578781354289,9.63890808058364,9.58853164156991,9.475249232818532,9.47068698400989,9.43248094587487,9.373343011656516,9.063703991742827,9.347992310031277,9.341860233355881,9.315852655817114,9.336328314694626,9.732990971953827,9.44740460740787,9.66443909036489,9.522758724108693,9.449632105797297,9.370043228071436,9.33610605644305,9.272774214917254,9.257132992465628,9.06748059917597,9.326091917528775,9.158861309896324,9.542856976140412,9.322772367060232,9.44193412735217,9.619522723659644,9.53675126074346,9.503643207773543,9.708120829414112,9.769943289200812,9.636330040630114,9.523734396236833,9.258285118936348,9.210128586138017,9.315779840159612,9.443718710714075,9.483141338932116
YDR196C,10.1881028965958,10.104478292675983,10.028580068574742,10.702882471750101,10.319525145054211,10.260115146308346,10.26724838038764,10.325987520506905,10.547927905030425,10.423985559744375,10.246476453450411,10.50285078527484,10.522967070832381,10.068665220221243,10.45351557544319,10.168519439868946,10.233602885259083,10.162361020721125,10.524314174238796,10.392364425249662,10.474167395356384,10.714886087407388,10.486629791129456,10.412805667693501,10.922546134161106,10.567374396757968,10.660341404520134,10.660872190853793,10.578489816055828,10.463990995136342,10.728999805461976,10.486221531220483,10.72470958978645,10.216384176738833,10.30247456829899,10.641880931034127,10.518080708811391,9.94688942496344,10.008574853329465
YDR197W,9.129395901494627,9.066427440244619,9.032750416376748,9.63581144153948,9.558964638319509,9.547124819510369,9.499074673406726,9.366451624198323,9.470362783935204,9.328772612797904,9.406697499271168,9.455763977245283,9.436371868695801,9.2125446488406,9.311660515054626,9.109690130470373,9.348511609971938,9.035690420690536,9.067899552009242,9.231622257622902,9.20073441763579,9.340000268357965,9.418673780249204,9.235675622599073,9.58423345562377,9.422150617039021,9.51377484426572,9.46219988827986,9.484312852739551,9.40777874330171,9.628163656434973,9.557046577522431,9.731805764865035,9.167808165707832,9.459053031541156,9.450243692212496,9.406799440732197,9.057685106537898,9.117280283294168
YDR198C,9.181020446586752,9.069924583924177,9.11119586282289,8.293603172961864,8.35066668189366,8.370165023686804,8.576785807992156,8.325621751385905,8.31272514926351,8.62439253000966,8.644719193346136,8.650326197557508,8.969525556423191,9.034635478236405,9.014106127482066,8.836666732158116,8.955359385770501,8.914879813049588,8.455303751536796,8.469087895556367,8.543346292890574,8.180067757149722,8.267717964732286,8.0685200541925,8.640593090447366,8.608820793260819,8.627315240937932,9.085038892125652,8.960002048102101,9.006107218621965,9.135202933361917,9.13905590668617,9.03692380260615,9.152478328099955,8.260740864446737,8.558612311045724,8.33888848561413,9.10072910696382,9.024962387221807
YDR200C,9.915092120690796,9.875171166163687,9.869170915826315,10.241019406009892,10.210533361317887,10.209741473906607,10.059788015393142,9.785836370409374,10.219301248903212,10.106715668773914,9.888149941695433,9.959759446670919,9.78534861281794,9.897300058727492,9.7590885876028,10.04114556908898,10.053458665664582,10.060924113189149,10.150688361145058,10.002174171132598,9.970833968923126,10.006133962430372,10.272622577381764,10.019930623556082,10.174260583862095,10.157061514522967,10.194405936265708,10.224315784462169,9.911526935904115,9.92369448138251,10.095697660058443,10.32932490815675,9.932939627808002,9.912614584171164,10.1681373626471,9.984401351746083,10.310653990023972,9.703732694879681,9.734484206367986
YDR201W,8.818639615053838,8.692221050389564,8.579895111404424,8.649050289015129,8.536274340096622,8.455539782056048,8.5194697648339055,8.819632248489699,8.588095175202742,8.521087568328278,8.554434817638208,8.644913540895713,9.016894454869263,8.59872609111961,8.89977330887957,8.801164471447768,8.955401076673054,9.036067451698726,8.824847605896291,8.772874140060658,8.8569642043639,8.911764190605094,8.73252805245939,8.773219300288616,8.83450619049368,8.621876636106624,8.693830425198923,8.54940623777076,8.560129188578278,8.580061226188482,8.626731196168103,8.367871148308712,8.830408394932716,8.622993865792768,8.419091552333553,8.936577774441002,8.719449633844354,8.628761045243275,8.559859940135725
YDR202C,9.556821581147254,9.345233047099718,9.432374948199108,10.414191881110826,10.31291559555704,10.370096944241123,9.946273902252985,9.92071742455334,10.0448469595033,10.005125386394795,9.781943622803766,10.06874071178801,9.946033277313644,9.615734920779623,9.836010680859857,9.540779623935256,9.712807880285931,9.575230908222862,9.900084088756522,9.823547429493551,9.994494749798658,10.230942545355774,10.202264315614867,10.064667246671565,10.334124408366062,10.139858129422166,10.183295337645674,9.948694052331595,9.858498037613717,9.909365003639447,10.169095547583993,10.108956587621542,10.085765268762733,9.540237262846295,10.025553023511582,10.098124094078837,10.168513034663139,9.52184321543101,9.685329116401574
YDR204W,9.571911617979136,9.478400596351392,9.642295509496742,11.16461966196195,11.078058854385695,10.987207382766083,10.560687825545687,11.05181302256505,10.820254207980227,10.6096146998296,10.62881837427734,10.627260687351534,10.357834347610876,9.898201367576466,10.174144930299759,10.020370293458393,9.748594779295889,9.8623085406606,10.551861511133165,10.618934299714919,10.612855578636958,11.319839410670625,11.046948422325457,11.126834074877452,11.135659719472264,11.02530518360345,11.058419944586086,10.753659979727987,10.92645674120175,10.915227620875523,11.00044673142337,10.679103641721705,11.118248085524094,10.019485323694461,10.686387888945784,10.841806012400154,10.699969624278856,10.016877468743157,10.169209156036048
YDR205W,9.634497910056632,9.824574849175946,9.819722349437944,9.563284903989434,9.722241786997106,9.861053954044781,9.817536665343207,9.775931305859864,9.54632147975835,9.688483323085508,9.848645285107816,9.87563731875122,9.689031506163793,10.148242644249759,9.592296304269889,9.689703519981762,9.81032101729814,9.736609069858218,9.652394748461823,9.635779897019836,9.778245733229884,9.601892560837797,9.773113171600366,9.55246580365379,9.500305965048174,9.751169992823764,9.541338673849708,9.725507926458027,9.625028560203862,9.503056128762909,9.51494645142881,9.954326729556758,9.400219388955964,9.676225216926163,9.807297959421023,9.50298608686381,9.720963401352758,9.851748574201553,9.823890702657193
YDR206W,10.891068076251289,11.0125742731096,11.019515107398552,9.896370824090072,9.958281648450013,9.981736076765847,10.192669847237553,10.07791586653067,10.07078998485335,10.46690132433041,10.266999514744208,10.309534582340078,10.602087732926952,10.736529832155188,10.602610864417057,10.697100311804878,10.58219950351447,10.729053584380123,10.373073140801827,10.282004374345583,10.387157695856887,10.150177299692256,10.26756645580277,10.26555883886517,10.361255779938993,10.356724644124661,10.452578907685492,10.511954357172943,10.3416283031183,10.534645893398258,10.35748175860316,10.453760231104969,10.316961422616192,10.833052178584548,10.27380885399513,10.252674707209993,10.227471680556006,10.86166291984574,10.874816436643453
YDR207C,9.841749974239164,10.159743940189417,10.049952560562293,10.196029006385327,10.28888459745932,10.293054035046817,9.968302532603458,9.981761149519524,9.94142673724469,10.043963618347803,9.850795122337805,9.870904474038788,9.657255040157958,10.197293538360253,9.532390539826046,10.047633458852827,9.985572505619029,10.13728648575116,9.890512580077175,9.82786478492392,9.862410501539895,9.731244677002763,9.661767398237407,9.688425651201067,9.467639903709689,9.668444465932282,9.473121193554086,9.528233417499887,9.464338209162449,9.410959335272347,9.432570266574306,9.83478024728571,9.495717838152903,9.897548804015058,10.045538099425075,9.537415620619438,10.076667921989962,10.030336150259435,10.045516115865249
YDR208W,10.727881720692821,10.789426103189747,10.769801922795061,11.062579696086782,11.174936596075193,11.251105669588481,11.016277645523063,10.990047413843925,11.046772921439977,10.857830934937585,10.860366108325296,10.873159735076545,10.762289137650567,11.074491307241074,10.696108828039657,11.003123317774326,11.097428497891093,11.005912638247455,10.806007166238317,10.856663131513358,10.856420425082577,10.942195876375015,11.025508036973491,11.001299789198628,10.886971007795285,11.036273072608378,10.901540990008728,10.90912216811192,10.735736155959692,10.770284053505698,10.721723391162582,10.984573135079037,10.793448762489646,10.727947390526538,11.130942822141062,10.828725533233303,11.093394583318576,10.878828637323293,10.839413640131799
YDR209C,10.974340080987396,10.933851741926645,11.000883215900924,10.595821648128524,10.455665364579241,10.42309282815208,10.284598903172592,10.391188008699949,10.379806923821397,10.360795148012038,10.319482742968754,10.487121791020536,10.675559079678456,10.37989045198345,10.729822995475814,10.9040205258574,10.761270558408647,11.113665605463725,10.833302825816475,10.557651119382053,10.5572910176149,10.311630847964393,10.070626120445706,10.282497907596747,10.052451257246448,9.795794419540515,10.1872249627166,10.131999487627766,10.211847497602298,10.071051257698652,9.783634570466727,9.890388524439484,9.984674208283462,10.89513464297739,10.475424050580335,10.957984912025527,10.602187189395451,10.433608380988527,10.637626656157277
YDR210C-D,10.069941483580365,10.170425032748955,10.40771141804606,9.921535558643107,10.22374892721029,10.179002331545004,10.520241091858253,10.198985752694224,10.473758002272056,10.69012623302012,10.550849769360122,10.499841370651177,10.058201161964998,10.778745829929214,10.373531675953483,10.269349113446975,10.12226602627206,10.538302809922131,10.22250550662637,10.238472422650416,10.345006941049087,10.630732088583368,11.016512881249152,11.061008431123934,10.876585405493213,11.227157358153866,11.062573942136392,11.648175738769618,11.191788214149712,11.20433831723339,11.532303462445832,11.929203154060929,11.428263630952374,10.714704338341567,10.473030879494353,10.286496413084874,10.623619499922082,10.944283061551031,10.854825833873294
YDR210W,0.5804847474315596,0.4800953107391708,0.48103341509641107,0.6468114207900146,0.60447448898232,0.4765944371055939,0.5391087428169865,0.7425338643996381,0.5611835889732205,0.6080108731414994,0.5539808792238397,0.7728752297649001,0.47987117346840125,0.6234654247105537,0.551490100925075,0.5850957348787648,0.5596399753640244,0.7166938009606443,0.702312087041155,0.5672777508542727,0.47876012090987474,0.7252859473125386,0.47919020175819493,0.47758445789169024,0.8446179553053517,0.5740032917738261,0.6918138094845933,0.4734122110398712,0.4764937140505159,0.536056801302623,0.47343467522746285,0.7244314774993599,0.5604970220286876,0.543731612974848,0.750001619189544,0.4715117955289209,0.6108876681351824,0.9113826037788197,0.7624006329792848
YDR210W-B,9.325238471530565,9.63701014428371,9.510076801097275,9.56715752048539,9.661650583904105,9.56798225952413,9.605493460081165,9.31041789134873,9.777287214938493,9.485232775916034,9.866923277807679,9.479044545813942,9.255338945022267,9.510368576964664,9.517486406870793,9.44321495879865,9.760139012371075,9.773881815471153,9.714832450694715,9.513220446905661,9.96937374430865,10.105707753536496,10.16179826186415,10.033608342253014,9.738864982613698,9.814211657887503,9.662063260821636,10.989163799117385,10.273045840914707,10.321073512502,10.588753797411123,10.842170343340607,10.24348880619036,9.423112857435973,9.715896553397178,9.447539968335686,9.75372332230803,9.420691350223214,9.766158602679562
YDR211W,11.909223383082125,11.887404116311844,11.895876897742944,10.606292108455184,10.51333844610172,10.51794388384258,11.211069674132219,10.841950985146251,11.167600273956957,11.206659822643605,11.192626395374642,11.147234567607727,11.474607074050299,11.549881915595007,11.666070975745916,11.534428718040237,11.54130520901527,11.636173497342611,11.059709997377833,10.878336732606323,11.083821689742733,10.120948980252454,10.342588286473045,10.251139503166053,10.56833562001254,10.560732301423391,10.636743581701522,11.112307301651859,11.18444202318738,11.159965370875476,11.323620356489723,11.16593922273013,11.375587016717953,11.70278890601931,11.043428750760652,10.984127345523673,11.089797891245725,11.51356228740565,11.508536122277116
YDR212W,12.378842448091762,12.315605081776281,12.39626750509877,12.016417061250264,11.993359714635291,12.108008942728627,12.415106920449407,12.499245864416476,12.316755173133231,12.048376400543614,12.319829465652955,12.255523172132008,12.161044310388498,12.31777348997702,12.242884206717283,12.004674948761819,12.133894267786395,12.108450984546419,11.877964645279054,11.982052331828047,11.968174921329581,11.66283142349411,11.574711197339905,11.658034597668724,11.273162272486093,11.420569251732577,11.29747657470174,11.186556799863597,11.378722531867886,11.358158356886115,11.098587410622368,10.983014639807546,11.129113202522971,12.17310564239091,12.198694711056033,12.193864936433764,12.07922032230633,12.328581345479394,12.272890740720317
