gene_id,yH545.Scer.noPi.0m.rep1,yH545.Scer.noPi.0m.rep2,yH545.Scer.noPi.0m.rep3,yH545.Scer.noPi.15m.rep1,yH545.Scer.noPi.15m.rep2,yH545.Scer.noPi.15m.rep3,yH545.Scer.noPi.30m.rep1,yH545.Scer.noPi.30m.rep2,yH545.Scer.noPi.30m.rep3,yH545.Scer.noPi.45m.rep1,yH545.Scer.noPi.45m.rep2,yH545.Scer.noPi.45m.rep3,yH545.Scer.noPi.60m.rep1,yH545.Scer.noPi.60m.rep2,yH545.Scer.noPi.60m.rep3,yH545.Scer.noPi.90m.rep1,yH545.Scer.noPi.90m.rep2,yH545.Scer.noPi.90m.rep3,yH545.Scer.noPi.120m.rep1,yH545.Scer.noPi.120m.rep2,yH545.Scer.noPi.120m.rep3,yH545.Scer.noPi.180m.rep1,yH545.Scer.noPi.180m.rep2,yH545.Scer.noPi.180m.rep3,yH545.Scer.noPi.240m.rep1,yH545.Scer.noPi.240m.rep2,yH545.Scer.noPi.240m.rep3,yH545.Scer.noPi.360m.rep1,yH545.Scer.noPi.360m.rep2,yH545.Scer.noPi.360m.rep3,yH545.Scer.noPi.480m.rep1,yH545.Scer.noPi.480m.rep2,yH545.Scer.noPi.480m.rep3,yH545.Scer.mock.30m.rep1,yH545.Scer.mock.30m.rep2,yH545.Scer.mock.30m.rep3,yH545.Scer.mock.60m.rep1,yH545.Scer.mock.60m.rep2,yH545.Scer.mock.60m.rep3
Q0110,-0.8273746665397438,-2.8726374666062133,-1.713391897876778,-2.243192846773554,-1.4875365405188576,-1.7976592092340427,-2.0205195836161502,-0.8884504404667259,-1.5152058377421125,-2.8726374666062133,-2.307452057710845,-1.2974430159543837,-1.720377091704101,-2.329674729511533,-1.129526362360067,-2.8726374666062133,-0.39554129157378687,-1.8374263921886753,-0.900370819299377,-0.43309722790011596,-0.8989615289255569,-1.1628372977310495,-1.0684875079362426,-2.2020057830192563,-0.364992478652546,-1.1079746537956752,0.6213357315279121,-1.04004575798652,0.5307204503984375,-0.06754569796267154,-0.5046613353233523,0.10779717760069962,1.3739723848537866,-1.2222798434531106,-1.6466291155290915,0.523222141226539,-0.18044857333009887,-1.9735975167085178,-1.92079001459591
Q0115,-2.8726374666062133,-2.8726374666062133,-2.8726374666062133,-1.8064182485565758,-2.384147577091052,-2.8726374666062133,-1.7300780202605726,-2.8726374666062133,-1.248279991649057,-2.373974333202527,-1.1079990694303123,-2.8726374666062133,-2.872637466606216,-2.872637466606211,-1.9173059843013978,-2.140729682993625,-1.049849154167691,-2.2641056903862853,-2.872637466606216,-1.7980141597379313,-2.8726374666062133,-2.223906263740626,-2.872637466606216,-2.2020057830192563,-2.872637466606216,-2.1950287105775845,-1.353274485462283,-1.2641069665665745,-0.14239245270235046,-1.4957503119073607,-2.268309357117362,-0.22404876712099156,-0.21980314833339148,-2.8726374666062133,-2.8726374666062133,-0.6065031735265046,-2.366517383620988,-2.872637466606211,-1.6086883390024158
Q0120,-2.171756660585858,-2.187287902616502,-2.179582773988238,-1.4716033834425901,-2.384147577091052,-2.8726374666062133,-2.0205195836161502,-2.8726374666062133,-0.8283929065153567,-2.8726374666062133,-2.872637466606216,-1.5594976352599845,-2.872637466606216,-1.6272121172169325,-1.9173059843013978,-2.8726374666062133,-2.872637466606211,-2.872637466606216,-2.2999351301729307,-1.7980141597379313,-2.8726374666062133,-1.4378804432932313,-2.1739226132146823,0.036073138613193015,-2.2678375908285036,-2.872637466606211,-1.353274485462283,-1.2641069665665745,-0.7412422659614597,-2.3879646295088675,-0.6579238925529449,-0.9322899868850459,-0.34653998961732957,-1.9807161269741482,-0.4226897800661689,-1.334018667465603,-1.6958827805724401,-2.354190648787624,-1.92079001459591
Q0130,5.789393520189438,5.30951644622574,4.732062156252577,4.918060629813167,5.671745245641999,4.486996344140627,5.545133122462081,5.801768023030999,4.818764204424711,5.54546160177201,6.4756190030557,4.986192563661035,5.008432203351634,5.221963049322272,5.678884335077433,5.302904967915538,6.022321828348495,4.861946978510751,5.7715949309364305,6.058894308437363,5.614245858211112,6.083534222040437,4.686093632747829,6.033476703980197,6.671823706907238,6.664899737963773,6.798591576081734,7.035978738867242,7.957689258410285,7.635487821850796,7.591922910162743,8.586520579398107,7.935456839536488,5.994329605478344,5.908091102220643,5.85509939501842,5.410667128755988,5.6013851567260815,5.599516948437289
Q0140,1.563084309656157,-0.32057213840554105,-0.8428258940050045,-1.8064182485565758,-0.9387517735323027,-0.7615824547312028,-0.2326023966455252,-0.08336873011736867,0.6402519875996616,1.4783175276426856,2.069117443866458,0.20188286040457426,1.040023260063839,0.25966712918795926,1.2117182664011457,-0.22034118350678497,1.1920198825229862,-0.49477690663336554,0.6170909467566487,1.8521196186711526,-1.131864940632932,-0.9319279948723126,-2.1739226132146823,-1.1211398600925797,0.7662347026364762,0.5322360901623825,1.2428235750027985,2.2700876101542726,2.3394794053844254,0.6359155946838805,1.4672133248915147,2.6382244898734757,1.7901077374306222,1.7438530828193857,1.876413218286055,0.869752055082809,1.0616590998024216,-0.34743669653824194,-0.2546538600960423
Q0158,5.737222999637396,5.425540842318377,4.900146665348465,4.8487094422897545,5.060446748039859,4.70743816873444,4.970732782970019,5.712567421565095,5.545633256985741,5.4813646589512395,6.286470448854221,5.072746720058158,5.902433273609959,4.97532602699352,6.042404962397583,5.338728865364306,5.886965487101311,4.844065314244295,5.345416550056899,6.2312127076642385,5.56393155709101,5.747003129076489,5.295316680823341,8.370008903568262,6.381963840784661,6.512853725719327,6.718805401793761,6.927403318639741,8.00383096728738,7.24806967274723,7.7179883415778034,8.391988709311482,8.182809199497862,5.824790796116608,6.06998235883148,6.534123488444087,5.567259336040213,5.194693655856124,5.333496105711272
Q0160,3.9942325251533957,3.5760818723975722,3.555387937701953,3.035999910214247,3.7198974672859975,3.5572321151453417,3.3498411676837234,4.3324500136149995,3.6448366548340743,3.836637002715413,4.339059467632057,3.6364078385099545,3.9142772029318493,3.5913714247849677,4.303992893564528,3.2372640054110615,4.204044867122365,3.4054808155707113,3.8587940201971445,4.091891380148969,4.074290537938578,4.06408053379275,3.346935407672692,3.9455546568539246,4.851127115596867,4.323843715636702,5.381271677519928,5.09612009507572,6.693173416186366,5.797860689510194,5.822991391947497,6.536080396652386,7.0116694770123225,4.248241043547564,4.217560460996228,4.997148208722293,3.6406716163062534,3.5051515544038616,3.7238606529726814
Q0250,-2.171756660585858,-2.187287902616502,-2.8726374666062133,-2.8726374666062133,-2.8726374666062133,-1.7976592092340427,-2.0205195836161502,-2.364368700023801,-1.8429908450957584,-2.8726374666062133,-1.5865056873455567,-1.8799572968674894,-2.1844040325233496,-1.6272121172169325,-2.3172997842452316,-1.6574759287981364,-2.872637466606211,-2.872637466606216,-2.872637466606216,-2.872637466606216,-1.7542309489053989,-2.223906263740626,-2.872637466606216,2.005349616641137,-1.8429827632476732,-1.7358076634133006,-1.1356838887393716,-1.2641069665665745,-2.2277952062664874,-2.3879646295088675,-2.872637466606216,-0.3204793307761897,-1.0069133887369046,-2.8726374666062133,-2.8726374666062133,-2.8726374666062133,-2.366517383620988,-2.872637466606211,-2.8726374666062133
Q0255,-0.44543940609591104,-1.374757038175108,-0.4620463870669153,0.6373645878696466,0.3695819480231246,0.5068265394394453,1.1539705168608902,0.43029415416703,0.502223572988379,-0.20185421552832358,0.7159615516186336,-0.0778536568180011,-0.8523854804384917,-0.39505990854776796,0.21689472381647992,0.48515019052576464,-0.26968531921625855,0.27639438436542396,0.2643593531893579,-0.7621017610506964,-0.09540670583648132,0.19452866597733087,0.31319076849716754,0.6698503899591081,0.8253207965602246,0.35891937066856683,0.429909877065722,0.24593661717908313,-0.5666732913144769,0.29494049270738754,0.8240489295601224,1.0524033619416664,0.8459693199411815,-0.25583878300219487,0.783435932907341,-0.6065031735265046,-0.004072479173725776,0.39762924221445956,0.2105392867306032
Q0275,-1.3483276584464534,-2.8726374666062133,-2.179582773988238,-2.8726374666062133,-2.384147577091052,-2.8726374666062133,-2.3845600893658476,-2.8726374666062133,-2.2678430155111218,-2.8726374666062133,-1.902405709693419,-2.2925507238728735,-2.872637466606216,-1.6272121172169325,-2.3172997842452316,-2.140729682993625,-2.2804521664246487,-2.872637466606216,-2.872637466606216,-2.2374997146184077,-2.8726374666062133,-1.7780111760792783,-2.872637466606216,1.606574449605213,-2.2678375908285036,-2.872637466606211,-1.9215553541794574,-1.854925470895312,-1.1703020567288624,-2.872637466606211,-1.8436856698791635,-0.4238200003977806,-1.8315324437994436,-2.358820433733579,-2.340174584734357,-2.310660737299666,-1.6958827805724401,-2.872637466606211,-1.92079001459591
